date,primary_type,arrest,domestic,district,year,latitude,longitude
2021-09-27 00:00:00 UTC,LIQUOR LAW VIOLATION,true,false,12,2021,41.847528336,-87.665950577
2021-04-25 12:00:00 UTC,THEFT,false,false,15,2021,41.874807994,-87.7580895
2024-11-26 11:36:00 UTC,THEFT,false,false,24,2024,42.016465687,-87.680813065
2025-07-17 13:28:00 UTC,DECEPTIVE PRACTICE,false,false,19,2025,41.938277612,-87.658911335
2024-01-31 21:39:00 UTC,CRIMINAL TRESPASS,false,false,18,2024,41.892416949,-87.632028008
2025-12-17 15:49:00 UTC,MOTOR VEHICLE THEFT,false,false,6,2025,41.748427219,-87.612427155
2021-05-11 02:00:00 UTC,CRIMINAL DAMAGE,false,false,14,2021,41.918356805,-87.689907955
2025-08-09 15:00:00 UTC,BURGLARY,false,false,5,2025,41.719359422,-87.594701266
2025-04-27 00:00:00 UTC,ASSAULT,false,false,11,2025,41.901640138,-87.723830018
2025-07-09 00:35:00 UTC,BATTERY,false,false,2,2025,41.837261532,-87.607930197
2020-01-28 08:00:00 UTC,DECEPTIVE PRACTICE,false,false,12,2020,41.861559271,-87.65976218
2020-08-04 18:30:00 UTC,CRIMINAL DAMAGE,false,false,8,2020,41.808755095,-87.739537419
2024-04-08 19:45:00 UTC,THEFT,false,false,17,2024,41.96106725,-87.718344521
2025-10-21 06:00:00 UTC,THEFT,false,false,25,2025,41.935257853,-87.806651778
2023-12-08 11:08:00 UTC,THEFT,false,true,2,2023,41.810788929,-87.609013933
2020-02-10 17:30:00 UTC,MOTOR VEHICLE THEFT,false,false,2,2020,41.817487562,-87.623054868
2023-06-11 16:42:00 UTC,BATTERY,true,false,9,2023,41.803137733,-87.665131408
2024-08-25 14:41:00 UTC,WEAPONS VIOLATION,true,false,9,2024,41.837432096,-87.647762285
2021-12-05 17:00:00 UTC,DECEPTIVE PRACTICE,false,false,10,2021,41.852264776,-87.721612191
2022-12-19 00:00:00 UTC,DECEPTIVE PRACTICE,false,true,10,2022,41.865239573,-87.695866917
2024-01-30 03:50:00 UTC,BATTERY,false,false,3,2024,41.763357176,-87.597000911
2022-08-15 16:10:00 UTC,OTHER OFFENSE,false,true,2,2022,41.821340178,-87.624776951
2020-01-10 22:53:00 UTC,BATTERY,true,false,12,2020,41.857612588,-87.656419116
2024-01-02 22:00:00 UTC,THEFT,false,false,18,2024,41.891243826,-87.620225683
2022-06-05 21:30:00 UTC,MOTOR VEHICLE THEFT,false,false,12,2022,41.894965648,-87.658474678
2023-11-21 18:00:00 UTC,MOTOR VEHICLE THEFT,false,true,5,2023,41.712080808,-87.604047075
2024-05-01 13:30:00 UTC,THEFT,false,false,3,2024,41.76587359,-87.576294705
2023-01-27 21:49:00 UTC,WEAPONS VIOLATION,true,false,14,2023,41.923535637,-87.698373606
2025-11-15 17:41:00 UTC,BATTERY,true,true,3,2025,41.764907135,-87.611615898
2023-08-29 14:29:00 UTC,OTHER OFFENSE,false,false,4,2023,41.745271029,-87.591692697
2023-08-19 20:25:00 UTC,BATTERY,false,false,24,2023,42.009808542,-87.662292059
2020-07-19 20:00:00 UTC,THEFT,false,false,19,2020,41.947857457,-87.664033932
2023-09-10 03:10:00 UTC,ROBBERY,false,true,5,2023,41.657299128,-87.615932737
2024-11-06 05:30:00 UTC,MOTOR VEHICLE THEFT,false,false,11,2024,41.875192342,-87.731347893
2025-07-14 00:00:00 UTC,THEFT,false,false,24,2025,42.002437896,-87.664212751
2024-01-03 22:00:00 UTC,BATTERY,false,true,3,2024,41.77113044,-87.571544262
2023-08-02 11:30:00 UTC,CRIMINAL DAMAGE,false,false,16,2023,41.939543812,-87.762337666
2024-12-22 14:00:00 UTC,THEFT,false,false,4,2024,41.753550633,-87.565793115
2021-06-20 22:34:00 UTC,WEAPONS VIOLATION,true,false,7,2021,41.761076508,-87.657247739
2025-08-08 01:00:00 UTC,CRIMINAL DAMAGE,false,false,1,2025,41.87178962,-87.633564301
2022-07-11 11:15:00 UTC,THEFT,false,false,1,2022,41.86821682,-87.6304532
2023-05-10 19:00:00 UTC,THEFT,false,false,12,2023,41.894572818,-87.652826192
2023-06-25 00:20:00 UTC,BATTERY,false,true,10,2023,41.845704079,-87.719711174
2024-01-01 04:43:00 UTC,CRIMINAL DAMAGE,false,false,7,2024,41.777783594,-87.654887206
2023-10-14 00:00:00 UTC,CRIMINAL DAMAGE,false,false,12,2023,41.877500741,-87.649566735
2020-09-20 16:15:00 UTC,BATTERY,false,false,6,2020,41.737733086,-87.601210469
2024-04-29 17:00:00 UTC,BATTERY,false,false,18,2024,41.908430535,-87.638509526
2021-03-12 08:57:00 UTC,DECEPTIVE PRACTICE,false,false,18,2021,41.894692183,-87.615636574
2025-10-21 15:10:00 UTC,THEFT,false,false,6,2025,41.736269116,-87.627768243
2021-04-28 00:00:00 UTC,THEFT,false,false,10,2021,41.852198325,-87.674377204
2023-10-21 05:00:00 UTC,MOTOR VEHICLE THEFT,false,false,8,2023,41.774070422,-87.731183591
2025-02-08 10:30:00 UTC,DECEPTIVE PRACTICE,false,false,2,2025,41.792732702,-87.590284055
2024-03-05 08:00:00 UTC,ASSAULT,false,false,12,2024,41.857868914,-87.661750111
2025-03-13 11:00:00 UTC,ASSAULT,false,false,22,2025,41.685786823,-87.657366584
2022-05-03 00:00:00 UTC,DECEPTIVE PRACTICE,false,false,9,2022,41.814551317,-87.7005297
2023-05-06 10:00:00 UTC,OTHER OFFENSE,false,false,3,2023,41.769804262,-87.576006549
2024-02-17 21:00:00 UTC,THEFT,false,false,3,2024,41.765296227,-87.612832159
2022-05-05 08:00:00 UTC,OTHER OFFENSE,false,true,9,2022,41.813073727,-87.68945509
2022-10-31 18:35:00 UTC,ASSAULT,false,false,17,2022,41.943259605,-87.730682304
2021-01-18 19:00:00 UTC,THEFT,false,false,25,2021,41.919184877,-87.759682609
2025-02-13 05:00:00 UTC,BURGLARY,false,false,2,2025,41.834650079,-87.616847182
2020-03-12 09:10:00 UTC,DECEPTIVE PRACTICE,false,false,4,2020,41.754743293,-87.579720286
2025-04-22 17:00:00 UTC,THEFT,false,false,12,2025,41.881299246,-87.647344977
2024-06-21 11:46:00 UTC,CRIMINAL TRESPASS,false,false,2,2024,41.805410329,-87.590563051
2024-10-27 04:00:00 UTC,CRIMINAL DAMAGE,false,false,9,2024,41.819013668,-87.70305379
2024-07-21 01:00:00 UTC,MOTOR VEHICLE THEFT,false,false,8,2024,41.786536318,-87.685518598
2020-05-31 22:00:00 UTC,BURGLARY,false,false,5,2020,41.685066591,-87.643308651
2023-01-20 15:50:00 UTC,BATTERY,true,false,9,2023,41.807986406,-87.643693104
2020-02-24 22:00:00 UTC,CRIMINAL SEXUAL ASSAULT,false,true,3,2020,41.783334618,-87.594708112
2022-05-30 16:15:00 UTC,ASSAULT,true,true,17,2022,41.940952796,-87.72723795
2020-05-03 12:55:00 UTC,ROBBERY,false,false,5,2020,41.691357929,-87.621035441
2025-07-13 18:00:00 UTC,ASSAULT,false,false,4,2025,41.732903297,-87.554088042
